title,review
모가디슈,진짜 할거 없어서 미칠거 같을때 보는 영화입니다  보는내내 뭔가 부족해 보이는 영화입니다  다큐도 아니고 드라마도 아니고 이도저도 아닌 영화가 되버렸네요 
모가디슈,한국영화 치고 스케일도 훌륭하고 잘 만들어진 수작임에도 북한이라면 개거품부터 쳐무는  찍 개돼지들에겐 좀 불편한 영화가 될 수다 있겠다 라는 생각이 듦   그렇지 않고서야 영화 칭찬하는 베스트 댓글에 반대표도 이렇게 많이 나올수가 있나  
모가디슈,단순한 내용이지만 몰입감있고 잘 만든 영화     연기자분들의 연기는 깔게 없음   
모가디슈,추천 안하고 싶은 영화         
모가디슈,기승전결과 국격의 중요성
모가디슈,마지막 부분에서 정말 울컥했네요  하나가 되어 함께 있었지만 결코 아는체 해서는 안되는 외부의 상황  우리 한반도는 언제 하나가 될 수 있을까  남한  북한 모두 정치놀음하는 윗쪽만 아니면 진작에 평화가 되고도 남았을텐데 
모가디슈,재밌네요  연기도 잘 하고  끝이 조금 슬프기도 함
모가디슈,연출과 연기의  합 이 완벽
모가디슈,강대진 참사관 똥 폼만 잡는 줄 알았더만 찐이네   
모가디슈, 
모가디슈,대박
모가디슈,재밌네
모가디슈,완전 제 인생영화     일단 기본 스토리 자체가 흥미로웠고 배우들 연기도 완벽했음   코로나 이후로 정말 오랜만에 본 영화였는데 진짜 너무 재미있어서  번은 본 것 같음   코로나 시국에만 나오지 않았다면 더 흥행했을텐데 아쉽   요즘은 티비에서도 많이 하니까 꼭 보시길 
모가디슈,나름 볼만 오버하지 않고 차분해개 전개한 게 맘에 듬
모가디슈, 지금이라면 그렇지 않겠지만  남한과 북한 대사관은 경비병력도 없고 주택 수준인데  이탈리아 대사관은 웅장하고 멋진 경비병력까지 있어  선진국과 후진국이 그런 식으로 대비되는 장면이 인상적이었다   
모가디슈, 한 대사  늦었지만 내 진심으로 고맙소      감동은 이렇게  대사 한 마디면 된다      질질 끄는 신파질의 불필요성을 증명해주는 영화     그리고 여운을 주는  길지 않은 엔딩씬     안 봐도 험난했을       해외 로케이션 의 가치     추격전   총격전   탈주씬   긴장감   타격감   촬영기술은 시카리오급   대적하는게 아니라 오로지 생존을 위해 비무장으로 도망치는 입장이라 훨씬 더 몰입을 이끌어낸다      거기에 묵직한 인류애적 드라마까지          조인성 씨가 대사만 치면  뉴 논스톱 이 떠오른 것이 유일한 아쉬움  어쨌든  이게 영화다  
모가디슈,초반의  흥미가   줄곧   유지 되는군
모가디슈,작년개봉때 보고 이번에 또보니 좋습니다 작년   년도 실전 아프간니스칸 카불 미라클작전도 생각나고요
모가디슈,강츄   
모가디슈,재 개봉 한다니 다시 봐야겠네요  아무리 싸워도 가족은 가족  민족은 민족 입니다  평화 통일되는 그날을 기대합니다 
모가디슈,류승완 감독답게 연출이 담백하다
모가디슈,   로 여러번 봅니다
모가디슈, 
모가디슈,통일은 꼭 오리라 
모가디슈,시간가는줄 모르고 봤어요
모가디슈,다음엔 잘하자
모가디슈,배우들의 연기도 좋았고  군더더기 없는 스토리도 좋았습니다  총격신도 정말 잘 만들었어요   끝나고 나서 마음 한구석이  아파오는 그런 영화였어요   잘봤습니다 
모가디슈,극장에서 봤으면 좋았을 텐데     몰입해서 시간 가는 줄도 모르고 봤습니다  남북 대사관 직원들 모두 각각 안기부 보위부에서 조사 받느라 고생했겠다는 생각이 떠나질 않네요  시위 진압과 내전 모습이 어쩐지 우리 역사와 닮아서 가벼이 보아 넘길 수는 없더라고요  좋은 영화들이 코로나에 묻힌 것 같아 안타깝기도 하고    배우들 연기는 물론이고  엄청난 규모의 영화인데 몰입감 넘치는 연출을 한 감독님에게도 박수를 보냅니다 
모가디슈,한국배우들 연기 넘 잘한다며
모가디슈,이좋은 스토리를 못살려내네
모가디슈,탈출 보다는 남과 북의 긴장감과 이별이 더 남는다  통일이 빨리 되었으면   
모가디슈,신파없이도 감동적이네요  그때와 다름없는 분단현실이 안타깝습니다  스텝과 배우분들 모두 고생하셨습니다  좋은 영화 감사합니다 
모가디슈,좌빨들이 좋아하는 주제   우리함께    하지만 돌아오는건 미사일
모가디슈,스케일이  장난 아니네요   너무 잼있게  봤습니다 
모가디슈,실화를 구상으로 한거지만  총격전 맞으며 탈출 했다는건   픽션 이겠지     진짜 차에다 책을 붙이고  총 맞으며 탈출 하진      그냥 남북이 같이 차타고 위험없이 이탈리아 대사관으로 가서 같이 케냐로 비행기 타고 탈출   
모가디슈,이런 허접한 영화가 어찌  점 이상  참나
모가디슈,우리나라와 북한의 현실에 보는 내내 가슴이 찡했고 마지막 장면까지 가슴이 먹먹해 집니다 안보신 분들 추천 드립니다
모가디슈,간만에 재밌게 잘봤어요 
모가디슈,모가디슈
모가디슈,스토리도 좋았지만 주연 배우들의 열연 그리고 압권인 자동차 탈주씬  헐리우드 못지 않은 연출에 감탄함  류승완 대박   
모가디슈,재밌게 잘 봤습니다  러브라인과 신파가 없어서 좋았고  그럼에도 불구하고 마지막에 조금 찡했습니다 
모가디슈,   
모가디슈,류승완 감독님  간만에 힘 좀 쓰셨네요 
모가디슈, 
모가디슈,사실 스토리는 별거 없는 탈출영화다   비슷한 영화는  호텔 르완다   크리스찬 베일의  레스큐 던  은 혼자 탈출하는거지만 정말 잘봤던 기억이 난다   후반부 자동차로 총알 세례를 받으며 지나가는 장면은 긴장감을 늦출 수 없었다  우리나라 영화도 이정도까지 찍을 수 있다는게  박수를 쳐주고 싶다   정말 고생들 하신것 같다 
모가디슈,어떤 정치적 분석  논리보다 더 와닿는 서로의 식사 장면 
모가디슈,역시 믿보배   칭찬
모가디슈,난 머리가 나브거나 감성이 없나보다  그닥 감동적이지않다 별로 재미있는지 모르겠다 졸면서 보았다
모가디슈,이 정도면 잘 만든 영화 조인성 연기논란은 이제 그만 합시다 목소리 톤 문제인데 그건 타고난 거라  어쩔수가 없어요 캐릭터 살려서 연기 잘 만 하더만
모가디슈,너무나 좋은 영화였어요
모가디슈,현실 긴장감은 좋았으나 탈출씬 장갑차 수준 자동차는 너무했음  좀 적당히 총을 쏘던지
모가디슈, 
모가디슈,넘 재미있게 보았어요  한국영화가 이렇게 잘 만들어지다니  멋져요   촬영장면 보는데 감동입니다   모두 수고 많으셨어요  대한민국화이팅입니다
