title,review
싱크홀,전체적으로 몰입도있게 연자들 연기력 좋고 상황설정도 무리없이 잘만든 영화  상대적으로 재난 구조팀의 허접함이 참으로 눈 답답한 영화
싱크홀,난 너무 재밌어서   번도 더 봤어요     심심할때 마다 보고 또 봐도 재밌음 수찬이 너무 귀여움
싱크홀,평점이 왜 이러나 했네      진심 재밌었음 넷플 나온 영화중  번은 돌려본 영화는 싱크홀이 처음임  
싱크홀,물탱크    산소떨어지믄 숨은  
싱크홀,이영화 강추다
싱크홀,정말 괜찮은 영화다   유쾌하지만 가볍지 않고 무거울 수 있는 메세지가 주위를 다시 둘러보게 하는 거 같다  진짜 잘 봤고 기분  좋은 여운이 남는 영화다 
싱크홀,재미있어요
싱크홀,재난도 코미디도 조잡하다
싱크홀,이 영화를보고 진짜싱크홀 이나면 어떡하지 라는 생각이들정도로 흥미로운 영화다 
싱크홀,글쎄   억지 코미디 느낌이 강하다 
싱크홀,이광수 연기력    참    집중 안되게 만드네 그렇다고 차승원처럼 웃긴것도 아니고  
싱크홀,엑시트에 견줄만 함   너무 차승원에 맞춘거 땜에 저평가 됐는데  그것만 잘 카바했으면 오백만은 넘게 들었겠다   부 생존씬은 넘 볼만함 
싱크홀,차승원 과 이광수가 나와서 봤다  유치하고 재미없을거 같았는데  나름 볼만하다  계포구 장수동 인데 마포소방서 천막이 나와서   옥의 티가 아닌가 생각됐다   싱크홀      이런 사고가 나면  과연 현정부가 대처를  어떻게 할까  물음표를  지울수가 없다 
싱크홀,재밌는데 평점이 왜이래
싱크홀,오락성  스토리  특수효과 모두의 균형이 잘 맞은 영화입니다  너무 많은 기대 하지 마시고 즐기세요 
싱크홀,현실에서 일어날 수 있는 부분을 영화적 상상력과 에피소드로 잘 버무렸다
싱크홀,평점이 낮아서 기대없이 봤다가  넘 재미있어서 깜놀했다   요즘 사회 풍자와 윗트와 가족애  이웃간의 관계 등등  재난영화에 잘 스며들게 만든 작품이다  추석특집영화로 봤는데 강추 영화다 
싱크홀,나름 좋음   
싱크홀,짱
싱크홀, 
싱크홀,극한직업 엑시트 보다는 더 괜찮은데 점수가 낮네   
싱크홀,억지 설정으로 재미를 반감시키네
싱크홀,모든 배우님들 최고예요 영화보고 마지막에 많이 울었네요
싱크홀,웃기고 또 웃겼음  실감나네 싱크홀
싱크홀,이광수 나온 영화는 무조건 믿고 거른다   
싱크홀,처음 접하는 소재라 신선했고 재난영화지만 너무 딱딱하지만 않고 적정한 선을 지키며 나오는 웃음코드들도 영화를 지루하지 않게 해주었다  단 굳이 안죽게 했어도 좋을 캐릭터는 눈물코드때문인지 그건 좀 안타까웠음 
싱크홀,어정쩡한 재난  과한 개그포인트 소방대의 노력없이 탈출방법과 슈퍼맨 차승원의 등장은 정말 아니다  사회문제를 집어 넣은 건 좋다  감동장면을 저렇게 하면 감동을 느낄까   계속 몇몇 인물 위주로 찍고 대사를 치는 건 정말 아니다  해피엔딩으로 결말을 짓지말자   전체적인 감독의 연출이  엉망이다 
싱크홀,재미있게 봤는데 이광수는 런닝맨에 돌아가는게 발전이 뒬뜻
싱크홀,모두가 다 행복한 마무리였다면 더 좋았겠지만  
싱크홀,재밌었다  
싱크홀, 
싱크홀,생각지도 않게 방송에서 해주셔서 너무 재밌게 봄  코믹하면서도 뭔가 느끼게 해주고  울컥함 있어서 시간 가는줄 모르고 봄  부성애 최고임 
싱크홀,유치찬란 희극인지 비극인지 정말 수준떨어지는 영화
싱크홀,소방공무원 까는 영화인가   초반에 아무것도 못하는  모습인데  끝까지도 소방공무원들은 회의만   
싱크홀,요즘 한국 영화 수준 극장에 뱀풀때의 수준으로 돌아갔다   이게 도대체 뭡니까       자꾸 이런 거지같은거 만들다가 한류 다 망해요  다 망한다구요
싱크홀,생각보자 재밌네요 
싱크홀,몇군데 설정과 연출만 빼면 전체적으로 좋았습니다 
싱크홀,볼만하다
싱크홀,   
싱크홀,특수효과는 좋았는데 억지 개그가 별로였음
싱크홀, 
싱크홀,티비에서해주길래봤는데 재밋네요       
싱크홀,재난영화인데 코메디     못말리는람보  느낌   재미는있는데  넘억지스러움   지하로 푹 꺼졌는데 다친곳하나없어  전부 마블인가봄    
싱크홀,가족들과 재미있게봤어요  
싱크홀,고구마    개
싱크홀,아 배우들 보고 기대하고 봤는데    이럴수가
싱크홀,쫌 별루다  차승원이 아깝다 이제고만고만한거그만하시고 한방 있는 영화찍으시길  영화보는 안목좀 
싱크홀,온기족이 즐겁게 두번이나 보았습니다 
싱크홀,충분히 있을법한 이야기이고 특수효과도 나쁘지 않았다   다만 어두운 분위기의 영화를 밝게 보이게 하려는 장치였겠지만 차승원의 성격과 연기가 전혀 어울리지 않는다
싱크홀,안녕하세요          어  어  그래        대박
싱크홀,재미있게 잘 봤어요   진한 가족애도 느꼤고요  별 기대 안 했는데  보는 내내 시간이 전혀 아깝지 않고 즐겁게 잘 봤어요 전 끝부분에 물탱크 문 잠그는 차승원 때문에 살짝 울었답니다 인물들의 심정에 공감갔기 때문이겠죠 
싱크홀,재난영화인지 코믹영화인지 모르겠네요  
싱크홀,너무 진지하지도 않고 너무 가볍지도 않게 재미와 긴장과 감동을 적당히 잘 섞었네요  부담 없이 보기에 참 좋습니다 
