title,review
콘크리트 유토피아,최근본영화중 최고   막판까지아주  스릴만점     해피엔딩이길     
콘크리트 유토피아,일반적인 블럭버스터 신파로 예상했는데 아니어서 당황했지만  기존의 영화들과 다른 접근이 신선했다   배우들의 연기력이 좋았고 던지는 메세지도 무거웠다  다만 영화의 분위기가 어두워서  시간 러닝타임 내내 정신적으로 힘들었다   
콘크리트 유토피아,전 국민이 아파트에 올인하는데 이런 영화는 불편하지 
콘크리트 유토피아,헌병이형은 연기가 안줄어
콘크리트 유토피아,빠른 내용전개  배우들 연기는 최고 엔딩때 박보영 크로즈업샷 눈물장면 압권
콘크리트 유토피아,인간의 본성이 잘 나타나는 한국판 설국열차 같네요
콘크리트 유토피아,재난이 가져다 주는 인간의 이기심과 우리나라 주거문화의 병폐를 아주 잘 표현했고   적절한 코미디와 연출도 괜찮았다    배우들의 연기만으로도 충분히 즐길만한 영화였다  
콘크리트 유토피아,  
콘크리트 유토피아,진짜 바닥까지 가봐야 인간의 본성이 나오지    누군가는 자기만 살기 위해 인간성을 버리기도  누군가는 힘들어도 같이 도우며 살려는 인간성을    파도같이 빌딩이 무너지는 장면은 압도적이였는데  너무 짧게 보여주네   
콘크리트 유토피아,몰입감 좋네요 병헌이 연기가 일품
콘크리트 유토피아,영화 후반부에 외부인들이 침입해서 박서준 칼 맞고 박보영도 위험에 처한 상황에서 박서준이 외부인 제압하고 통조림으로 얼굴 계속 까니까  오빠 오빠 오빠 그만해 오빠 그만해  이러는거 보고 정말 박보영한테 쌍욕 날렸음  밑에 누구 말대로 박보영 혼자 먹을거 찾아다니는 엔딩으로 마무리 했어야함 
콘크리트 유토피아,신선한 소재랑 배우들 연기가 좋았음  박보영 캐릭터 증맬 민폐임  대안도 없이 남이 하는건 죄다 비판함   주댕이만 살아서 아파트 쑥대밭 맨들어놈 
콘크리트 유토피아,저런 재난상황에서 이병헌이 도대체 뭘 잘못했을까  박보영이 쓸데없는짓으로 재난상황에서 잘 꾸려나가던 아파트 단지를 쑥대밭으로 만느는 원인제공하고 자기 남편까지 죽게 만드네 
콘크리트 유토피아,재난시 주위에 도움이 없다면 자신과 가족을 지키기 위해서 이기적인건 당연하다  한정된 물자로 버티어야하는데 비정하지만 같이 죽느니 자기가족을 살리는 선택을 할거다  전혀 도움이 없는 재난상황에서 도덕과 법의 자대로 판단하다보면 모두 죽는결과가 나올것이다  어처구니 없는게 밖에서 있다 들어온 여자가 밖은 지옥이라면서 자신의 환경에 감사할줄 모른다는것과 좋은배급을 받으면서 자신을 지키는 남편에게 나쁜일할거면 자기는 그냥 나오는 배급을 받아도 좋다는 현실모르는 소리를 하는게 어이없었다  결국 외부세력이 쫓겨나 자신의 터전도 잃어버리고 남편도 죽고 파국을 맞는게 자신이 바라는 정의였을까  이 영화가 뭘 말하고 싶은지 궁금하다  재난상황에 편가르지 말고 같이 잘 살자는 건지  
콘크리트 유토피아,현실과 맞지 않아서 영화라고 한다면 좋은 영화 이고  영화속에서 현실을 찾는다고 하면 좀      마이     아쉽다라고        조합이 좋지 않았다고 느껴집니다   조합이         일단 이병현 굿   나머지          임           정상적인 생각과 사상을 가진 성인이라면  안 보시길 추천   머리 아파  보고 나면 짜증이 조금 나요
콘크리트 유토피아,세상이 무너져도 사람의 무서움은 무너지지 않는구나 
콘크리트 유토피아,초반   분쯤 보다 지루해서 접었는데 참고 다 봤어야 했나요  인내심  부족이라 생각하고  점 드립니다 
콘크리트 유토피아,쓰레기 영화다 박보영의 언행으로 아파트 쑥대밭으로 만들고 결말도 개같이 끝난다  
콘크리트 유토피아,볼만은 하다
콘크리트 유토피아,이병헌 나오는 영화라 지루해도 정말 참고 보려고 노력했는데 쉽지 않네요   연기가 묻힐만큼 지루한 설정에 어두운 스크린에      
콘크리트 유토피아,앞으로 서로 상생 하지 않으면  이런 시대온다면 모두  다 죽는다 각본상 받아야 한다 전세 사기로 인한 우발적 살해의 비극 아파트  주민회 투표 에서  부녀회장이  부정선거로 외부인 강제로 내쫓지만 앉았어도 결국 잘 사는 아파트에는 모두가 붕괴되고 죽은후 입주 가능한 자본주의의 무 의미함 탁월한 영화다  칸 작품상 감이다  
콘크리트 유토피아,유토피아는 없다 그냥 사는거지
콘크리트 유토피아, 
콘크리트 유토피아,앞으로 윤성은 평론가가 재밌다고 하는 건 무조건 거른다  벌써 몇번째 당한거야 
콘크리트 유토피아,솔직히  이정도면  잘만든겁니다    평점에  혹하지 마시고  보세요    볼만한 영화는  맞습니다   얼마나 대단한 영화를  원하시길래   평점이     평론가가  너무 많네
